Job_name,class_one,class_two,class_three,job_company,low_salary,low _year,job_edu,job_area,second_time
网络工程师,技术,运维,网络工程师,跟谁学,10,3, 本科,北京,1510110120
网络工程师,技术,运维,网络工程师,新华云帆,5,1, 大专,深圳,1510108260
网络工程师,技术,运维,网络工程师,四川商通实业有限公司,6,1, 大专,成都,1509984000
网络工程师,技术,运维,网络工程师,广州中软,6,1, 本科,昆明,1509897600
网络工程师,技术,运维,网络工程师,投哪网,6,1, 大专,深圳,1510106160
网络工程师,技术,运维,网络工程师,八维通科技,8,1, 本科,杭州,1509984000
网络工程师,技术,运维,网络工程师,浙江新再灵科技股份有限公司,5,1, 本科,杭州,1510127460
网络工程师,技术,运维,网络工程师,游族网络,18,3, 不限,上海,1510108800
网络工程师,技术,运维,网络工程师,玖融网,4,0, 大专,武汉,1509984000
驻点网络工程师,技术,运维,网络工程师,广州中软,3,0, 本科,昆明,1509897600
仓店网络工程师,技术,运维,网络工程师,当当网,4,1, 大专,武汉,1510126380
网络工程师,技术,运维,网络工程师,缔安,5,0, 不限,上海,1510107600
网络工程师,技术,运维,网络工程师,陌陌,20,3, 本科,北京,1510106580
网络工程师,技术,运维,网络工程师,盛世全景,6,1, 本科,深圳,1510103640
资深网络工程师,技术,运维,网络工程师,云盾,18,3, 本科,上海,1510103880
网络工程师,技术,运维,网络工程师,Altenchina,10,3, 大专,上海,1509984000
网络工程师,技术,运维,网络工程师,上海澜湾,4,0, 大专,上海,1510132680
网络工程师,技术,运维,网络工程师,天玑科技,15,3, 大专,上海,1510120200
网络工程师,技术,运维,网络工程师,积信,8,0, 不限,珠海,1510115340
MySQL,技术,DBA,MySQL,武汉佰钧成技术有限公司,15,3, 大专,深圳,1510101960
MySQL,技术,DBA,MySQL,浙江执御信息技术有限公司,15,1, 本科,杭州,1509984000
MySQL,技术,DBA,MySQL,爱可生,10,0, 不限,上海,1510132380
mysql工程师,技术,DBA,MySQL,恒信永利,13,0, 大专,深圳,1510119900
MySQL,技术,DBA,MySQL,京东金融,10,3, 本科,北京,1510108800
数据库DBA/MySql,技术,DBA,MySQL,绿漫科技,20,5, 本科,杭州,1510104780
MYSQL 工程师,技术,DBA,MySQL,新炬网络,10,3, 大专,佛山,1509552000
MySQL DBA,技术,DBA,MySQL,销冠科技,15,5, 本科,杭州,1510124640
MySQL DBA,技术,DBA,MySQL,史蒂夫软件,10,3, 大专,深圳,1510107300
MYSQL DBA,技术,DBA,MySQL,人人快送,12,3, 本科,成都,1510102620
MySQL DBA,技术,DBA,MySQL,金运通支付,7,1, 本科,上海,1509984000
mysql开发工程师,技术,DBA,MySQL,雅堂控股集团,20,3, 大专,深圳,1509984000
MySQL DBA,技术,DBA,MySQL,AbleSky,10,1, 本科,北京,1510108800
MySQL DBA,技术,DBA,MySQL,理工数字,8,3, 本科,武汉,1510102860
MySQL DBA,技术,DBA,MySQL,南京领添,10,3, 不限,南京,1510133520
mysql 开发,技术,DBA,MySQL,恒信永利,15,3, 大专,深圳,1510123920
mysql开发工程师,技术,DBA,MySQL,雅堂控股集团,15,3, 大专,深圳,1509984000
MySQL DBA,技术,DBA,MySQL,齐家网,10,3, 本科,厦门,1510109880
资深DBA-MySQL,技术,DBA,MySQL,FreeWheel,20,3, 本科,北京,1509379200
Mysql Dba,技术,DBA,MySQL,新炬网络,10,3, 大专,郑州,1509984000
Mysql DBA,技术,DBA,MySQL,绿湾,15,0, 不限,杭州,1509984000
MySQL DBA,技术,DBA,MySQL,深圳中业兴融,15,3, 本科,深圳,1509897600
MySQL-DBA,技术,DBA,MySQL,广州棒谷网络科技有限公司,10,1, 大专,广州,1508688000
MySQL,技术,DBA,MySQL,理奥,3,0, 本科,成都,1509897600
MYSQL DBA,技术,DBA,MySQL,天玑科技,10,1, 本科,南京,1509379200
MySQL DBA,技术,DBA,MySQL,小米,15,3, 本科,北京,1509897600
DBA（MySQL） ?,技术,DBA,MySQL,我来贷WeLab,15,5, 大专,深圳,1509984000
MySQL DBA,技术,DBA,MySQL,竞技世界,15,3, 本科,北京,1510118340
MySQL DBA,技术,DBA,MySQL,浙江共生互联科技有限公司,15,0, 不限,深圳,1509897600
MYSQL DBA,技术,DBA,MySQL,平安好房,12,1, 本科,上海,1509984000
【紧急】资深DBA-MySQL,技术,DBA,MySQL,FreeWheel,20,3, 本科,北京,1509379200
Mysql DBA,技术,DBA,MySQL,新炬网络,10,1, 大专,郑州,1509552000
MySQL DBA,技术,DBA,MySQL,木瓜科技,15,3, 本科,杭州,1508774400
MySQL DBA工程师,技术,DBA,MySQL,通联数据,15,1, 本科,上海,1510104360
MySQL DBA（SH）,技术,DBA,MySQL,爱可生,10,0, 本科,上海,1510132380
MySQL DBA,技术,DBA,MySQL,掌众金服,25,5, 本科,北京,1510108800
MySQL DBA,技术,DBA,MySQL,恒昌利通,14,3, 本科,北京,1510103760
DBA工程师(Mysql),技术,DBA,MySQL,达达-京东到家,20,1, 本科,上海,1509984000
MySQL DBA,技术,DBA,MySQL,本木医疗,18,3, 大专,北京,1510109400
MySQL DBA 顾问 兼职,技术,DBA,MySQL,百胜扬,15,5, 本科,深圳,1510105080
mysql dba,技术,DBA,MySQL,shsnc,15,5, 大专,郑州,1509897600
DBA（MySQL方向）,技术,DBA,MySQL,哔哩哔哩,15,3, 本科,上海,1510111020
Mysql DBA,技术,DBA,MySQL,第一房贷,15,3, 本科,北京,1509897600
mysql dba,技术,DBA,MySQL,浙江远图互联科技股份有限公司,10,3, 不限,杭州,1509897600
Mysql DBA,技术,DBA,MySQL,武汉佰钧成技术有限公司,14,5, 不限,深圳,1509552000
电路设计（2人）,技术,硬件开发,电路设计,蓝联科技,4,1, 大专,杭州,1510119120
电路设计,技术,硬件开发,电路设计,超节点,10,3, 本科,深圳,1510104420
交换机电路设计,技术,硬件开发,电路设计,明瑞电子,4,1, 本科,成都,1510106760
电路设计师,技术,硬件开发,电路设计,小号科技,15,1, 本科,北京,1509724800
电路设计工程师,技术,硬件开发,电路设计,轻客智能,10,3, 不限,北京,1508169600
电路设计工程师,技术,硬件开发,电路设计,便利蜂,18,3, 本科,北京,1509465600
硬件开发/PCB工艺/电子工程师/电路设计,技术,硬件开发,电路设计,森锐科技,7,5, 大专,广州,1509984000
模拟电路设计工程师,技术,硬件开发,电路设计,梦芯科技,9,3, 硕士,武汉,1509897600
电路设计工程师,技术,硬件开发,电路设计,沐羽科技,6,0, 本科,北京,1507392000
电子电路设计师,技术,硬件开发,电路设计,北京航天盛凯科技有限公司,15,3, 本科,北京,1510070400
硬件（电路设计）工程师,技术,硬件开发,电路设计,智微信科,8,3, 大专,杭州,1509897600
高级存储器电路设计工程师,技术,硬件开发,电路设计,华N半导体,10,3, 硕士,哈尔滨,1508947200
开关电源电路设计,技术,硬件开发,电路设计,昊瑞昌,8,0, 不限,北京,1508256000
模拟集成电路设计工程师（HXY）,技术,硬件开发,电路设计,浙江省微波毫米波射频产业联盟,10,1, 硕士,杭州,1509897600
硬件开发助理（单片机、电路设计）,技术,硬件开发,电路设计,希大科技,7,1, 大专,北京,1509552000
集成电路设计师,技术,硬件开发,电路设计,华N半导体,6,0, 本科,哈尔滨,1508947200
硬件工程师助理（电路设计、单片机）,技术,硬件开发,电路设计,希大科技,7,1, 大专,北京,1509552000
硬件工程师（视频处理系统电路设计）,技术,硬件开发,电路设计,杭州一隅千象科技有限公司,7,1, 本科,杭州,1508342400
产品实习生,产品,产品经理,产品实习生,人人网,3,0, 本科,北京,1510122720
产品实习生,产品,产品经理,产品实习生,有鱼金融科技,5,0, 本科,上海,1510103220
产品实习生,产品,产品经理,产品实习生,彪洋科技,4,0, 本科,北京,1510109940
产品实习生,产品,产品经理,产品实习生,新浪网,1,0, 本科,北京,1510108740
产品经理实习生,产品,产品经理,产品实习生,猪八戒网,2,0, 本科,北京,1510129200
产品实习,产品,产品经理,产品实习生,言之有物科技,4,0, 本科,北京,1510108860
商业产品实习生,产品,产品经理,产品实习生,斗米兼职,2,0, 本科,北京,1510112880
产品实习生,产品,产品经理,产品实习生,闪银奇异,4,0, 本科,北京,1510129440
产品助理（实习生）,产品,产品经理,产品实习生,智慧星光,2,0, 本科,北京,1510108380
产品实习生（兼职）,产品,产品经理,产品实习生,丁香园,2,0, 本科,杭州,1510106760
产品实习生,产品,产品经理,产品实习生,同道大叔,1,0, 本科,深圳,1510105860
产品实习生,产品,产品经理,产品实习生,随手科技,2,0, 本科,深圳,1509984000
产品实习生,产品,产品经理,产品实习生,格上添富,4,0, 本科,北京,1509984000
产品实习生,产品,产品经理,产品实习生,人人行(借贷宝),3,0, 本科,北京,1509897600
产品引入实习生,产品,产品经理,产品实习生,聪盛网络,2,0, 大专,上海,1510106280
产品实习生,产品,产品经理,产品实习生,有鱼金融科技,3,1, 本科,上海,1510109640
产品实习生,产品,产品经理,产品实习生,彪洋科技,3,0, 本科,北京,1510109940
产品实习生（兼职）,产品,产品经理,产品实习生,丁香园,2,0, 本科,杭州,1510106760
产品实习生,产品,产品经理,产品实习生,Q房网,2,0, 大专,深圳,1510105740
产品实习生-100教育(003697),产品,产品经理,产品实习生,YY Inc,3,0, 本科,北京,1509984000
产品实习生,产品,产品经理,产品实习生,大V店,4,0, 本科,北京,1510138560
产品实习生,产品,产品经理,产品实习生,人人贷,1,0, 本科,北京,1509379200
产品实习生,产品,产品经理,产品实习生,依图科技,3,0, 本科,上海,1510128420
产品实习生,产品,产品经理,产品实习生,作业盒子,2,0, 本科,北京,1510111560
产品经理实习生,产品,产品经理,产品实习生,普菲特,2,1, 大专,北京,1509984000
产品实习生-多看阅读,产品,产品经理,产品实习生,小米,2,0, 本科,北京,1510105980
产品助理（实习生）,产品,产品经理,产品实习生,广州餐道,2,0, 不限,广州,1510110240
产品经理实习生,产品,产品经理,产品实习生,琥珀天气,2,0, 本科,北京,1510124880
产品实习生,产品,产品经理,产品实习生,百度,3,0, 不限,北京,1509379200
产品实习生,产品,产品经理,产品实习生,码奇安防,3,0, 不限,广州,1509897600
产品实习生,产品,产品经理,产品实习生,人人贷,2,0, 本科,北京,1509984000
产品实习生,产品,产品经理,产品实习生,祺天优贷,3,0, 不限,杭州,1509897600
数据产品助理(实习生),产品,产品经理,产品实习生,集奥聚合（GEO）,4,0, 本科,北京,1510106460
产品实习生,产品,产品经理,产品实习生,极路由,2,0, 本科,北京,1509379200
产品助理（可实习）,产品,产品经理,产品实习生,扇贝,4,0, 不限,南京,1509984000
产品经理助理（实习）,产品,产品经理,产品实习生,安恒信息,3,0, 本科,杭州,1510104120
产品经理,产品,产品经理,产品实习生,大蓝游戏,10,3, 本科,广州,1510129980
产品经理实习生,产品,产品经理,产品实习生,普菲特,2,1, 大专,北京,1509984000
产品实习生,产品,产品经理,产品实习生,长伴汇才,2,0, 本科,北京,1509724800
产品实习生,产品,产品经理,产品实习生,网易,3,1, 本科,北京,1509379200
产品实习生,产品,产品经理,产品实习生,美景听听App,2,0, 不限,北京,1509292800
产品经理（实习生）,产品,产品经理,产品实习生,个推,3,0, 不限,杭州,1509552000
产品经理实习生,产品,产品经理,产品实习生,琥珀天气,2,0, 本科,北京,1510124880
数据产品实习生,产品,产品经理,产品实习生,一点资讯,2,1, 本科,北京,1509984000
产品实习生,产品,产品经理,产品实习生,中酒网,2,0, 本科,北京,1508515200
广告设计师,设计,视觉设计,广告设计师,iHandy,6,1, 本科,北京,1510109700
广告设计,设计,视觉设计,广告设计师,君学中国,5,1, 大专,上海,1510126560
广告设计师,设计,视觉设计,广告设计师,深海游戏,6,1, 大专,广州,1510104660
广告设计师,设计,视觉设计,广告设计师,3K游戏,8,1, 大专,广州,1510132920
广告设计,设计,视觉设计,广告设计师,祺曜互娱,8,1, 大专,广州,1510109580
广告设计师,设计,视觉设计,广告设计师,3456玩,4,1, 大专,广州,1509897600
广告设计师,设计,视觉设计,广告设计师,君海游戏,6,1, 大专,广州,1510131240
广告设计师,设计,视觉设计,广告设计师,广州棒谷网络科技有限公司,6,1, 本科,广州,1510106160
广告设计师,设计,视觉设计,广告设计师,广州玖维信息科技有限公司,4,1, 大专,广州,1510100700
广告设计师,设计,视觉设计,广告设计师,游族网络,8,1, 不限,上海,1509984000
广告设计师,设计,视觉设计,广告设计师,趣丸,4,1, 大专,广州,1510104300
广告设计师,设计,视觉设计,广告设计师,4399游戏,8,1, 本科,广州,1510107480
广告设计,设计,视觉设计,广告设计师,一点资讯,8,1, 本科,上海,1510108200
广告设计师,设计,视觉设计,广告设计师,深圳市欧克博讯网络广告有限公司,6,1, 大专,北京,1510130580
广告设计师,设计,视觉设计,广告设计师,乐赢互动,5,1, 大专,北京,1510110060
广告设计师,设计,视觉设计,广告设计师,星飞,7,1, 大专,广州,1509897600
广告设计师,设计,视觉设计,广告设计师,Mobvista,6,1, 大专,广州,1509897600
广告设计,设计,视觉设计,广告设计师,钱方好近,7,0, 本科,北京,1510111800
广告设计师,设计,视觉设计,广告设计师,今日头条,5,1, 大专,青岛,1509552000
广告设计师,设计,视觉设计,广告设计师,武汉哈乐沃德,4,1, 大专,武汉,1510105260
广告设计师,设计,视觉设计,广告设计师,广州玖维信息科技有限公司,4,1, 大专,广州,1510098780
广告设计师,设计,视觉设计,广告设计师,圣识网络,4,0, 不限,广州,1510138080
广告设计/平面设计/创意设计/,设计,视觉设计,广告设计师,贪玩游戏,6,1, 大专,广州,1510104360
广告设计师,设计,视觉设计,广告设计师,黑桃互动,6,1, 大专,上海,1509897600
广告设计师,设计,视觉设计,广告设计师,多盟,6,0, 本科,广州,1510110000
广告设计师,设计,视觉设计,广告设计师,巨人网络,15,3, 大专,上海,1509984000
广告设计,设计,视觉设计,广告设计师,一点资讯,8,1, 本科,上海,1509379200
广告设计师,设计,视觉设计,广告设计师,融360,7,1, 本科,北京,1509897600
广告设计师,设计,视觉设计,广告设计师,PALMAX,5,1, 大专,北京,1510109280
广告设计师,设计,视觉设计,广告设计师,恺英网络,6,1, 大专,上海,1509379200
广告设计师,设计,视觉设计,广告设计师,万达院线游戏,10,3, 本科,北京,1510144440
资深广告设计师,设计,视觉设计,广告设计师,iHandy,8,3, 本科,北京,1510109700
广告设计师,设计,视觉设计,广告设计师,大秦互动,3,1, 本科,西安,1509897600
视频广告设计师,设计,视觉设计,广告设计师,大蓝游戏,6,1, 大专,广州,1510129980
广告设计师,设计,视觉设计,广告设计师,百度（中国）有限公司深圳分公司,8,0, 本科,深圳,1509984000
广告设计师,设计,视觉设计,广告设计师,Mobvista,6,0, 不限,广州,1509897600
广告设计助理,设计,视觉设计,广告设计师,益玩游戏,3,0, 大专,广州,1509984000
广告设计主管,设计,视觉设计,广告设计师,亿牛科技,10,3, 大专,广州,1510106040
资深广告设计师（周末双休+六险一金）,设计,视觉设计,广告设计师,幻动网络,6,1, 大专,广州,1510137660
广告设计师,设计,视觉设计,广告设计师,今日头条,5,0, 大专,青岛,1509379200
移动广告设计师,设计,视觉设计,广告设计师,普菲特,6,1, 本科,北京,1510113240
广告设计师（应届生）,设计,视觉设计,广告设计师,圣识网络,3,1, 大专,广州,1510138080
广告设计师,设计,视觉设计,广告设计师,极致游戏,5,1, 大专,厦门,1507478400
高级广告设计师,设计,视觉设计,广告设计师,星飞,8,1, 大专,广州,1509897600
产品传播-广告设计师,设计,视觉设计,广告设计师,阿里巴巴移动事业群-UC,15,3, 本科,广州,1509465600
广告设计经理,设计,视觉设计,广告设计师,百度（中国）有限公司深圳分公司,15,5, 本科,深圳,1509984000
游戏视频广告设计,设计,视觉设计,广告设计师,亿牛科技,8,0, 大专,广州,1510106040
广告设计/文案策划实习生,设计,视觉设计,广告设计师,学码思科技,3,0, 大专,无锡,1509897600
广告设计师,设计,视觉设计,广告设计师,无畏科技,6,1, 大专,广州,1509897600
游戏广告设计师,设计,视觉设计,广告设计师,博乐科技,15,3, 不限,北京,1510114800
广告设计师,设计,视觉设计,广告设计师,雷音科技,15,3, 大专,广州,1509984000
销售主管/经理-广告设计及营销策划项目,设计,视觉设计,广告设计师,正邦创意,5,1, 大专,北京,1510106700
视频广告设计师,设计,视觉设计,广告设计师,广州仙悦网络科技有限公司,6,1, 大专,广州,1510103940
广告设计师（视频为主）,设计,视觉设计,广告设计师,悦然心动,5,1, 大专,武汉,1510131840
互联网广告设计师,设计,视觉设计,广告设计师,同程旅游,10,3, 大专,上海,1510120800
广告设计师,设计,视觉设计,广告设计师,开门红策划,3,1, 大专,南宁,1509465600
广告设计师,设计,视觉设计,广告设计师,今日头条,5,3, 本科,广州,1509379200
广告设计,设计,视觉设计,广告设计师,万能鸟平台,15,0, 不限,北京,1509897600
视频广告设计师,设计,视觉设计,广告设计师,3K游戏,8,1, 大专,广州,1510132920
广告设计,设计,视觉设计,广告设计师,摩比神奇,10,0, 本科,北京,1510110900
用户研究主管,设计,高端职位,用户研究经理/主管,VIPKID,15,3, 本科,北京,1510108440
用户研究经理,设计,高端职位,用户研究经理/主管,平安讯科,12,3, 本科,深圳,1510104540
用户研究经理,设计,高端职位,用户研究经理/主管,易车公司,15,3, 本科,北京,1510102740
用户研究经理,设计,高端职位,用户研究经理/主管,vivo,15,5, 本科,深圳,1510108680
用户研究经理,设计,高端职位,用户研究经理/主管,作业盒子,10,3, 本科,北京,1510106700
用户研究经理,设计,高端职位,用户研究经理/主管,探探,20,3, 本科,北京,1509897600
MIG05-用户研究经理（深圳）,设计,高端职位,用户研究经理/主管,腾讯,18,3, 本科,深圳,1510104480
学院-产品与用户研究经理,设计,高端职位,用户研究经理/主管,超级猩猩健身,15,3, 本科,深圳,1510108080
用户研究经理,设计,高端职位,用户研究经理/主管,米寿,10,1, 本科,北京,1509897600
产品经理（用户研究方向）,设计,高端职位,用户研究经理/主管,文都信息,8,3, 本科,武汉,1510102680
用户研究员,设计,高端职位,用户研究经理/主管,一点资讯,10,0, 不限,北京,1510109580
用户研究,设计,高端职位,用户研究经理/主管,苏宁云商,12,3, 本科,南京,1510107840
用户研究,设计,高端职位,用户研究经理/主管,大圣科技,11,3, 本科,广州,1510104120
用户研究,设计,高端职位,用户研究经理/主管,韩创科技,10,1, 本科,上海,1510121400
用户研究,设计,高端职位,用户研究经理/主管,同程旅游,6,3, 本科,苏州,1510104600
用户研究经理,设计,高端职位,用户研究经理/主管,VIPKID,10,3, 本科,北京,1510108440
互娱市场与用户研究经理,设计,高端职位,用户研究经理/主管,腾讯,15,1, 本科,深圳,1510105260
用户研究员,设计,高端职位,用户研究经理/主管,文都信息,8,3, 本科,武汉,1510102680
用户研究,设计,高端职位,用户研究经理/主管,韩创科技,12,1, 不限,上海,1510121100
用户研究员,设计,高端职位,用户研究经理/主管,宜信,15,3, 本科,北京,1510137900
用户研究员,设计,高端职位,用户研究经理/主管,思源科技,15,1, 本科,北京,1509897600
用户研究,设计,高端职位,用户研究经理/主管,浙江执御信息技术有限公司,10,1, 不限,杭州,1510104540
用户研究员,设计,高端职位,用户研究经理/主管,大搜车,8,3, 本科,杭州,1510104480
用户研究员,设计,高端职位,用户研究经理/主管,京东,10,1, 本科,上海,1510105500
策略统筹顾问-用户研究方向,设计,高端职位,用户研究经理/主管,点我达,10,1, 本科,杭州,1510104840
用户研究员,设计,高端职位,用户研究经理/主管,众禄金融,10,1, 大专,深圳,1509984000
产品规划师--用户研究,设计,高端职位,用户研究经理/主管,造作,8,3, 本科,北京,1510128840
用户研究员,设计,高端职位,用户研究经理/主管,返利网,10,1, 本科,上海,1510104480
用户研究员,设计,高端职位,用户研究经理/主管,京东商城,15,1, 本科,北京,1509984000
用户研究员,设计,高端职位,用户研究经理/主管,宝宝树,10,1, 本科,北京,1510105980
用户研究员,设计,高端职位,用户研究经理/主管,宜信,20,1, 硕士,北京,1510108020
用户研究工程师,设计,高端职位,用户研究经理/主管,蜂投网,6,1, 硕士,长沙,1510103280
用户研究/竞品研究（编号：SHJS007）,设计,高端职位,用户研究经理/主管,新浪财道,15,3, 本科,上海,1510110060
用户研究,设计,高端职位,用户研究经理/主管,你我金融,15,3, 本科,深圳,1510134780
用户研究员-170523,设计,高端职位,用户研究经理/主管,美团点评,20,3, 本科,北京,1509897600
用户研究与市场研究总监,设计,高端职位,用户研究经理/主管,乐信,30,5, 本科,深圳,1509984000
用户研究,设计,高端职位,用户研究经理/主管,易居中国-创新研发中心,10,3, 本科,上海,1509984000
用户研究,设计,高端职位,用户研究经理/主管,作业盒子,4,1, 本科,北京,1510106700
用户研究,设计,高端职位,用户研究经理/主管,ofo,20,3, 本科,北京,1509897600
用户研究岗,设计,高端职位,用户研究经理/主管,平安健康互联网,15,3, 本科,上海,1509984000
产品经理（用户研究方向）,设计,高端职位,用户研究经理/主管,麦子金服,15,3, 本科,上海,1508169600
用户研究,设计,高端职位,用户研究经理/主管,微医集团,8,1, 本科,杭州,1509984000
用户研究工程师,设计,高端职位,用户研究经理/主管,PKFARE比客,13,3, 本科,深圳,1509984000
用户研究,设计,高端职位,用户研究经理/主管,一起作业网,20,3, 本科,北京,1509984000
用户研究员,设计,高端职位,用户研究经理/主管,买单侠,15,3, 本科,上海,1509292800
售后客服,运营,客服,售后客服,泛微,4,1, 大专,上海,1510109160
售后客服,运营,客服,售后客服,有鱼金融科技,4,0, 大专,上海,1510113360
售后客服,运营,客服,售后客服,360shop,4,0, 不限,杭州,1510102320
售后客服,运营,客服,售后客服,尚德机构,6,1, 本科,北京,1510112640
售后客服,运营,客服,售后客服,人人快送,4,1, 大专,成都,1510102620
售后客服,运营,客服,售后客服,宝尊电商,4,1, 不限,杭州,1510105380
售后客服,运营,客服,售后客服,妮素,4,0, 大专,杭州,1510111980
售后客服,运营,客服,售后客服,田田家园,3,0, 大专,深圳,1510144320
售后客服,运营,客服,售后客服,广州极创科技,3,1, 不限,广州,1510122060
售后客服,运营,客服,售后客服,骏嘉财通,3,1, 本科,北京,1510142820
售后客服,运营,客服,售后客服,装小蜜,4,0, 大专,北京,1510106160
售后客服,运营,客服,售后客服,51Talk 无忧英语,5,1, 本科,上海,1510107540
售后客服,运营,客服,售后客服,前海云集品,5,1, 大专,深圳,1510106460
非淘系售后客服,运营,客服,售后客服,麦优,3,1, 不限,广州,1510106160
售后客服,运营,客服,售后客服,骆驼服饰,3,0, 不限,广州,1510102920
售后客服,运营,客服,售后客服,泛微,4,1, 本科,上海,1510109160
售后客服,运营,客服,售后客服,有鱼金融科技,4,0, 不限,上海,1509984000
售后客服,运营,客服,售后客服,尚德机构,6,1, 本科,北京,1510112640
售后客服,运营,客服,售后客服,骏嘉财通,3,1, 大专,青岛,1510109580
售后客服,运营,客服,售后客服,千行集团,4,1, 大专,成都,1509984000
售后客服,运营,客服,售后客服,The ONE,5,1, 大专,北京,1510105860
售后客服,运营,客服,售后客服,大思教育,3,0, 大专,广州,1510122720
售后客服,运营,客服,售后客服,脑洞科技,5,1, 本科,深圳,1510104420
售后客服,运营,客服,售后客服,来人到家,4,0, 大专,北京,1510112160
售后客服主管,运营,客服,售后客服,编程猫,7,3, 本科,深圳,1510100400
售后客服,运营,客服,售后客服,智齿科技,5,1, 大专,北京,1509984000
售后客服,运营,客服,售后客服,美乐乐家居网,3,1, 大专,成都,1510104360
售后客服,运营,客服,售后客服,易加易,4,1, 不限,上海,1510133400
售后客服,运营,客服,售后客服,小满科技,4,1, 大专,深圳,1510108500
售后客服,运营,客服,售后客服,金易付,2,1, 大专,成都,1510110720
售后客服,运营,客服,售后客服,泛微,5,1, 大专,上海,1510103640
售后客服,运营,客服,售后客服,骏嘉财通,3,1, 大专,青岛,1510109580
售后客服,运营,客服,售后客服,来人到家,4,0, 大专,北京,1510120140
售后客服,运营,客服,售后客服,启萌教育,6,1, 大专,北京,1510108320
